|                  data|uncertainty|identifier|
|                double|     double|      char|
|    erg s-1 cm-2 sr-1 |        %  |          |
|                  null|       null|      null|
  0.0004971840264434808        20.0    CII_158
  0.0006140051378936779        20.0    CII_158
  0.0006050627268981946        20.0    CII_158
  0.0006022127003631562        20.0    CII_158
  0.0005491513598022452        20.0    CII_158
  0.0004981070546569856        20.0    CII_158
  0.0005045492544860818        20.0    CII_158
  0.0005653128298339879        20.0    CII_158
  0.0005277533689727812        20.0    CII_158
  0.0004738903592224134        20.0    CII_158
  0.0003667768126144399        20.0    CII_158
  0.0003048225195693966        20.0    CII_158
  0.0006483747131347691        20.0    CII_158
  0.0006617927695922861        20.0    CII_158
  0.0006230126145477284        20.0    CII_158
  0.0005943015450744616        20.0    CII_158
  0.0005780793686218292        20.0    CII_158
  0.0005765400733642596        20.0    CII_158
  0.0006056466494750985        20.0    CII_158
  0.0005390335691680937        20.0    CII_158
 0.00047129047758484127        20.0    CII_158
 0.00037539101606750246        20.0    CII_158
  0.0003518049031982404        20.0    CII_158
  0.0006757033122711201        20.0    CII_158
  0.0006310631039886489        20.0    CII_158
  0.0006784908563995337        20.0    CII_158
  0.0006715854472045889        20.0    CII_158
  0.0006945185893249543        20.0    CII_158
   0.000653190056228637        20.0    CII_158
  0.0006226363746643053        20.0    CII_158
  0.0005591671658020023        20.0    CII_158
  0.0004667774826049831        20.0    CII_158
  0.0003952892676849398        20.0    CII_158
  0.0003947872019042934        20.0    CII_158
  0.0006274421920166033        20.0    CII_158
  0.0006342960976257355        20.0    CII_158
  0.0006452086687774687        20.0    CII_158
  0.0007193859951629804        20.0    CII_158
  0.0007250383118896396        20.0    CII_158
   0.000716293788757355        20.0    CII_158
  0.0006775060454101562        20.0    CII_158
  0.0005663110952606225        20.0    CII_158
  0.0004902861517333966        20.0    CII_158
 0.00041498274276733174        20.0    CII_158
 0.00044130941687011544        20.0    CII_158
  0.0005609390613708509        20.0    CII_158
  0.0006261399101257355        20.0    CII_158
  0.0006992863037109375        20.0    CII_158
  0.0007494983173675482        20.0    CII_158
  0.0007447248444824042        20.0    CII_158
  0.0007106902847289906        20.0    CII_158
  0.0006376546480712908        20.0    CII_158
   0.000569566530899048        20.0    CII_158
  0.0005033666094512932        20.0    CII_158
 0.00047257704469299514        20.0    CII_158
  0.0005137990724639903        20.0    CII_158
